file,num_examples,num_classes,temperature,acc_before,acc_after,ece_before,ece_after,ece_reduction,group,calibration_file
./results/evaluations/method/SentimentAnalysis/sst5/t5-small/vanilla/logits/0/imdb_logits.csv,25000,2,1.07865211908506,0.83528,0.83528,0.059935735942044696,0.05077075870796015,0.009164977234084548,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/sst5/t5-small/vanilla/logits/0/sst5_logits.csv
./results/evaluations/method/SentimentAnalysis/sst5/t5-small/vanilla/logits/0/semeval_logits.csv,20632,3,1.07865211908506,0.6102656068243505,0.6102656068243505,0.03149395962969901,0.02252650735223686,0.008967452277462151,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/sst5/t5-small/vanilla/logits/0/sst5_logits.csv
./results/evaluations/method/SentimentAnalysis/sst5/t5-small/vanilla/logits/0/sst5_logits.csv,1067,3,1.07865211908506,0.7197750702905342,0.7197750702905342,0.028449424076266862,0.0236281909071133,0.00482123316915356,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/sst5/t5-small/vanilla/logits/0/sst5_logits.csv
./results/evaluations/method/SentimentAnalysis/sst5/t5-small/vanilla/logits/0/yelp_logits.csv,30000,3,1.07865211908506,0.7140666666666666,0.7140666666666666,0.04635970316460902,0.03374028493605754,0.012619418228551484,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/sst5/t5-small/vanilla/logits/0/sst5_logits.csv
./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/amazon_logits.csv,38904,3,1.1672479258624957,0.7573000205634383,0.7573000205634383,0.07496635986531801,0.04955367961517962,0.02541268025013839,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/yelp_logits.csv
./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/dsc_logits.csv,11531,2,1.1672479258624957,0.8902957245685543,0.8902957245685543,0.04103594472221496,0.02763490863930932,0.013401036082905639,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/yelp_logits.csv
./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/dynasent_logits.csv,4320,3,1.1672479258624957,0.456712962962963,0.456712962962963,0.25463465906088895,0.22558130701960966,0.02905335204127929,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/yelp_logits.csv
./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/imdb_logits.csv,25000,2,1.1672479258624957,0.8576,0.8576,0.06222150541290859,0.04777815326291681,0.014443352149991782,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/yelp_logits.csv
./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/semeval_logits.csv,20632,3,1.1672479258624957,0.45521519968980223,0.45521519968980223,0.22848116724103332,0.19565823401547228,0.03282293322556104,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/yelp_logits.csv
./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/sst5_logits.csv,1067,3,1.1672479258624957,0.6551077788191191,0.6551077788191191,0.11080643397719035,0.07761925218868788,0.03318718178850247,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/yelp_logits.csv
./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/yelp_logits.csv,30000,3,1.1672479258624957,0.8668666666666667,0.8668666666666667,0.028286649724452856,0.008045034174451642,0.020241615550001216,exp2_sentiment,./results/evaluations/method/SentimentAnalysis/yelp/t5-small/vanilla/logits/0/yelp_logits.csv
./results/evaluations/method/ToxicDetection/civil_comments/t5-small/vanilla/logits/0/adv_civil_logits.csv,7600,2,1.5560528966615872,0.7342105263157894,0.7342105263157894,0.14437908690413281,0.08750504938905615,0.056874037515076664,exp2_toxic,./results/evaluations/method/ToxicDetection/civil_comments/t5-small/vanilla/logits/0/civil_comments_logits.csv
./results/evaluations/method/ToxicDetection/civil_comments/t5-small/vanilla/logits/0/civil_comments_logits.csv,97320,2,1.5560528966615872,0.8147040690505549,0.8147040690505549,0.08086963449422083,0.031250866332126676,0.04961876816209415,exp2_toxic,./results/evaluations/method/ToxicDetection/civil_comments/t5-small/vanilla/logits/0/civil_comments_logits.csv
